77329180.0,70772952.0,101145968.0,100720556.0,57943328.0
191763316.0,367829452.0,272361916.0,316581916.0,368484388.0
323365836.0,552491976.0,335071152.0,787822992.0,249094628.0
478275704.0,999358552.0,461180664.0,1080391852.0,689875200.0
814973560.0,1170498036.0,925140436.0,751516236.0,678193028.0
450406984.0,966093604.0,816083644.0,1328453712.0,884589764.0
181880544.0,330295348.0,210506776.0,378298932.0,541064388.0
178515240.0,462298680.0,284879392.0,171760112.0,308496652.0
573390228.0,1016091560.0,660144700.0,1321833076.0,1040221604.0
954022652.0,1137277360.0,696286664.0,1272639636.0,772807452.0
1008937484.0,1826199400.0,1115060364.0,1572762304.0,723287228.0
606990256.0,1069850080.0,496543100.0,1224123320.0,539815544.0
77329180.0,70772952.0,101145968.0,100720556.0,57943328.0
191763316.0,367829452.0,272361916.0,316581916.0,368484388.0
323365836.0,552491976.0,335071152.0,787822992.0,249094628.0
478275704.0,999358552.0,461180664.0,1080391852.0,689875200.0
814973560.0,1170498036.0,925140436.0,751516236.0,678193028.0
450406984.0,966093604.0,816083644.0,1328453712.0,884589764.0
181880544.0,330295348.0,210506776.0,378298932.0,541064388.0
178515240.0,462298680.0,284879392.0,171760112.0,308496652.0
573390228.0,1016091560.0,660144700.0,1321833076.0,1040221604.0
954022652.0,1137277360.0,696286664.0,1272639636.0,772807452.0
1008937484.0,1826199400.0,1115060364.0,1572762304.0,723287228.0
606990256.0,1069850080.0,496543100.0,1224123320.0,539815544.0
77329180.0,70772952.0,101145968.0,100720556.0,57943328.0
191763316.0,367829452.0,272361916.0,316581916.0,368484388.0
323365836.0,552491976.0,335071152.0,787822992.0,249094628.0
478275704.0,999358552.0,461180664.0,1080391852.0,689875200.0
814973560.0,1170498036.0,925140436.0,751516236.0,678193028.0
450406984.0,966093604.0,816083644.0,1328453712.0,884589764.0
181880544.0,330295348.0,210506776.0,378298932.0,541064388.0
178515240.0,462298680.0,284879392.0,171760112.0,308496652.0
573390228.0,1016091560.0,660144700.0,1321833076.0,1040221604.0
954022652.0,1137277360.0,696286664.0,1272639636.0,772807452.0
1008937484.0,1826199400.0,1115060364.0,1572762304.0,723287228.0
606990256.0,1069850080.0,496543100.0,1224123320.0,539815544.0
77329180.0,70772952.0,101145968.0,100720556.0,57943328.0
191763316.0,367829452.0,272361916.0,316581916.0,368484388.0
323365836.0,552491976.0,335071152.0,787822992.0,249094628.0
478275704.0,999358552.0,461180664.0,1080391852.0,689875200.0
814973560.0,1170498036.0,925140436.0,751516236.0,678193028.0
450406984.0,966093604.0,816083644.0,1328453712.0,884589764.0
181880544.0,330295348.0,210506776.0,378298932.0,541064388.0
178515240.0,462298680.0,284879392.0,171760112.0,308496652.0
573390228.0,1016091560.0,660144700.0,1321833076.0,1040221604.0
954022652.0,1137277360.0,696286664.0,1272639636.0,772807452.0
1008937484.0,1826199400.0,1115060364.0,1572762304.0,723287228.0
606990256.0,1069850080.0,496543100.0,1224123320.0,539815544.0
